Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
522,"['@', 'harisfactor', '@', 'icc', 'konsa', 'mal', 'fuka', 'hai', '🐷🐷🐷']",nan,nan,nan,nan,nan,0,nan,"['harisfactor', 'icc', 'konsa', 'mal', 'fuka', 'hai']"
523,"['@', 'aaaafanatic', '@', 'darkknightecho', '@', 'vipulch82574222', '@', 'ismailkhan9874', '@', 'icc', 'ok', 'so', 'because', 'of', 'gobar', ""'s"", 'century', 'won', 'the', 'wc', ',', 'shame', 'porks', 'was', ""n't"", 'even', 'in', 'the', 'semi-final', '🐷🐷🐷🐷']",4.326666666666667,4.13,5.246666666666666,neutral,4.567777777777778,3 out of 10,"['century', 'shame', 'pork']","['aaaafanatic', 'darkknightecho', 'icc', 'ok', 'gobar', 'century', 'wc', 'shame', 'pork', 'even']"
524,"['rt', '@', 'imro45', ':', 'we', 'failed', 'to', 'deliver', 'as', 'a', 'team', 'when', 'it', 'mattered', ',', '30', 'minutes', 'of', 'poor', 'cricket', 'yesterday', '&', 'amp', ';', 'that', 'snatched', 'away', 'our', 'chance', 'for', 'the', 'c…']",5.142,4.345,5.273,neutral,4.92,10 out of 13,"['fail', 'deliver', 'team', 'matter', 'minute', 'poor', 'cricket', 'amp', 'snatch', 'chance']","['rt', 'fail', 'deliver', 'team', 'matter', 'minute', 'poor', 'cricket', 'yesterday', 'amp', 'snatch', 'away', 'chance']"
525,"['rt', '@', 'imvkohli', ':', 'firstly', 'i', 'want', 'to', 'thank', 'all', 'our', 'fans', 'who', 'came', 'in', 'huge', 'numbers', 'to', 'support', 'the', 'team', '.', 'you', 'made', 'it', 'a', 'memorable', 'tournament', 'for', 'all…']",6.290909090909091,3.8763636363636365,5.968181818181818,positive,5.378484848484849,11 out of 14,"['want', 'thank', 'fan', 'come', 'huge', 'number', 'support', 'team', 'make', 'memorable', 'tournament']","['rt', 'imvkohli', 'firstly', 'want', 'thank', 'fan', 'come', 'huge', 'number', 'support', 'team', 'make', 'memorable', 'tournament']"
526,"['rt', '@', 'sirjadeja', ':', '✅supported', 'pak', 'against', 'india', ',', 'pak', 'lost', '✅supported', 'india', 'against', 'england', ',', 'india', 'lost', '✅supported', 'new', 'zealand', 'against', 'england', ',', '…']",4.953333333333333,5.333333333333333,4.666666666666666,neutral,4.984444444444444,3 out of 13,"['lose', 'lose', 'new']","['rt', 'sirjadeja', 'pak', 'india', 'pak', 'lose', 'india', 'england', 'india', 'lose', 'new', 'zealand', 'england']"
527,"['5', 'century', 'in', '8', 'innings', '4th', 'man', 'of', 'the', 'match', 'innings', '3', 'continues', 'century', 'in', 'world', 'cup', '#', 'rohitsharma', 'you', 'are', 'legend', '#', 'hitman', 'you', 'are', 'unbelievable', '.']",5.7330000000000005,3.777,5.537,neutral,5.015666666666667,10 out of 13,"['century', 'inning', 'man', 'match', 'continue', 'century', 'world', 'cup', 'legend', 'unbelievable']","['century', 'inning', 'man', 'match', 'innings', 'continue', 'century', 'world', 'cup', 'rohitsharma', 'legend', 'hitman', 'unbelievable']"
528,"['rt', '@', 'sirjadeja', ':', 'ye', 'bhi', 'koi', 'score', 'hai', '.', '264', 'to', 'mai', 'akele', 'maarta', 'hu', '🤪', '#', 'indvsl', '#', 'slvind', 'https', ':', '//t.co/3ojgw5w7is']",6.5,6.35,7.32,positive,6.723333333333334,1 out of 14,['score'],"['rt', 'sirjadeja', 'ye', 'bhi', 'koi', 'score', 'hai', 'mai', 'akele', 'maarta', 'hu', 'indvsl', 'slvind', 'http']"
529,"['rt', '@', 'sirjadeja', ':', 'sequence', 'of', 'events', 'at', 'today', ""'s"", 'toss', '🤪', '#', 'jadejavsmanjrekar', '#', 'indvsl', '#', 'slvind', 'https', ':', '//t.co/zz2mnrzkb6']",5.683333333333334,4.06,5.5633333333333335,neutral,5.102222222222221,3 out of 10,"['sequence', 'event', 'toss']","['rt', 'sirjadeja', 'sequence', 'event', 'today', 'toss', 'jadejavsmanjrekar', 'indvsl', 'slvind', 'http']"
530,"['rt', '@', 'icc', ':', '``', 'there', 'has', 'never', 'been', 'a', 'bowler', 'like', 'him', ',', 'and', 'there', 'never', 'will', 'be', '.', ""''"", 'a', 'legend', 'of', 'the', 'game', ',', 'lasith', 'malinga', 'has', 'written', 'a', 'special', 'st…']",6.703333333333333,4.251666666666667,6.041666666666667,positive,5.665555555555556,6 out of 12,"['bowler', 'like', 'legend', 'game', 'write', 'special']","['rt', 'icc', 'never', 'bowler', 'like', 'never', 'legend', 'game', 'lasith', 'malinga', 'write', 'special']"
531,"['rt', '@', 'icc', ':', '🔹', 'a', 'name', 'that', 'changed', 'the', 'face', 'of', 'indian', 'cricket', '🔹', 'a', 'name', 'inspiring', 'millions', 'across', 'the', 'globe', '🔹', 'a', 'name', 'with', 'an', 'undeniable', 'legacy…']",6.054,3.912,5.508,positive,5.158,10 out of 14,"['name', 'change', 'face', 'cricket', 'name', 'inspire', 'million', 'globe', 'name', 'undeniable']","['rt', 'icc', 'name', 'change', 'face', 'indian', 'cricket', 'name', 'inspire', 'million', 'across', 'globe', 'name', 'undeniable']"
532,"['@', 'swapnil_jagtap_', '1200', 'runs', ',', '300', 'by', 'fucker', 'zaman', ',', '500', 'by', 'gobar', 'aazam', '200-200', 'by', 'pizza-bugger', 'bangladesh', 'all', 'out', 'at', '20', 'runs']",5.446666666666667,5.6000000000000005,5.07,neutral,5.372222222222223,3 out of 7,"['run', 'fucker', 'run']","['run', 'fucker', 'zaman', 'gobar', 'aazam', 'bangladesh', 'run']"
533,"['@', 'sama_gautham', 'rohit', 'still', 'has', 'one', 'inning', 'to', 'play', 'at', 'group', 'stage']",6.046,3.414,5.306,positive,4.922000000000001,5 out of 7,"['one', 'inning', 'play', 'group', 'stage']","['rohit', 'still', 'one', 'inning', 'play', 'group', 'stage']"
534,"['rt', '@', 'yuvstrong12', ':', '@', 'kp24', '@', 'imro45', 'let', '’', 's', 'qualify', 'first', 'and', 'then', 'talk', 'about', 'wining', '😅', 'and', 'i', '’', 'm', 'talking', 'about', 'mos', 'trophy', 'not', 'winning', '!']",6.234999999999999,4.3462499999999995,6.06625,positive,5.549166666666667,8 out of 10,"['let', 'qualify', 'first', 'talk', 'win', 'talk', 'trophy', 'neg-win']","['rt', 'let', 'qualify', 'first', 'talk', 'win', 'talk', 'mo', 'trophy', 'win']"
535,"['what', 'a', 'day', '#', 'indiavsengland', '#', 'indvseng', '#', 'pkmkb', '@', 'sirjadeja', '@', 'bcci', '@', 'therealpcb', 'https', ':', '//t.co/paki7wbr5r']",6.36,3.62,5.59,positive,5.19,1 out of 8,['day'],"['day', 'indiavsengland', 'indvseng', 'pkmkb', 'sirjadeja', 'bcci', 'therealpcb', 'http']"
536,"['@', 'mehranafzal9', '@', 'manashm24764294', 'https', ':', '//t.co/ar6damdysm']",nan,nan,nan,nan,nan,0,nan,['http']
537,"['what', 'a', 'day', '#', 'pkmkb', '#', 'pkmkb', '@', 'sirjadeja', '@', 'mipaltan', '@', 'bcci', '@', 'therealpcb', 'https', ':', '//t.co/j9z4sqx37a']",6.36,3.62,5.59,positive,5.19,1 out of 8,['day'],"['day', 'pkmkb', 'pkmkb', 'sirjadeja', 'mipaltan', 'bcci', 'therealpcb', 'http']"
538,"['#', 'pkmkb', 'https', ':', '//t.co/tadulc6jjc']",nan,nan,nan,nan,nan,0,nan,"['pkmkb', 'http']"
539,"['@', 'mehranafzal9', '@', 'manashm24764294', 'suvar', 'kahika', ',', 'imran', 'khan', 'ki', 'izzat', 'hum', 'bhi', 'kar', 'lete', 'hai', 'kabhi', 'kabhi', 'aur', 'tum', 'chutiyo', 'imran', 'khan', 'ki', 'maa', 'ka', 'bhosada', 'trend', 'karavane', 'ki', 'try', 'kar', 'raha', 'hai', '.', '#', 'pkmkb']",5.484999999999999,4.225,5.445,neutral,5.051666666666667,2 out of 30,"['trend', 'try']","['suvar', 'kahika', 'imran', 'khan', 'ki', 'izzat', 'hum', 'bhi', 'kar', 'lete', 'hai', 'kabhi', 'kabhi', 'aur', 'tum', 'chutiyo', 'imran', 'khan', 'ki', 'maa', 'ka', 'bhosada', 'trend', 'karavane', 'ki', 'try', 'kar', 'raha', 'hai', 'pkmkb']"
540,"['@', 'mehranafzal9', '@', 'manashm24764294', 'imran', 'ki', 'maa', 'ka', 'bhosada', ',', 'apane', 'pm', 'ki', 'to', 'izzat', 'kar', 'suvar', 'kahi', 'ke', '.', '#', 'pkmkb', '#', 'pork']",5.0,3.8,5.85,neutral,4.883333333333334,1 out of 15,['pork'],"['imran', 'ki', 'maa', 'ka', 'bhosada', 'apane', 'pm', 'ki', 'izzat', 'kar', 'suvar', 'kahi', 'ke', 'pkmkb', 'pork']"
541,"['@', 'mehranafzal9', 'baap', 'ko', 'support', 'nahi', 'karega', 'to', 'semi', 'final', 'kese', 'aayega', 'suvar', '?', '#', 'pkmkb', '#', 'pkmb', '#', 'pkmbk']",5.673333333333333,3.59,5.0,neutral,4.754444444444444,3 out of 13,"['support', 'semi', 'final']","['baap', 'ko', 'support', 'nahi', 'karega', 'semi', 'final', 'kese', 'aayega', 'suvar', 'pkmkb', 'pkmb', 'pkmbk']"
542,"['@', 'mehranafzal9', '@', 'manashm24764294', 'aaj', 'support', 'kisko', 'kar', 'raha', 'hai', '#', 'pkmkb', '#', 'pkmb', 'suvar', 'sala', '.', 'ja', 'jake', 'tv', 'fod', '.']",6.12,3.86,5.86,positive,5.28,3 out of 14,"['support', 'tv', 'tv']","['aaj', 'support', 'kisko', 'kar', 'raha', 'hai', 'pkmkb', 'pkmb', 'suvar', 'sala', 'ja', 'jake', 'tv', 'fod']"
543,"['rt', '@', '96445de927964d6', ':', '#', 'pkmkb', '#', 'indveng', 'porkistanis', 'right', 'now', 'be', 'like', ':', '-👇', 'https', ':', '//t.co/lzpgqri5xc']",7.380000000000001,4.7,6.720000000000001,positive,6.266666666666668,2 out of 7,"['right', 'like']","['rt', 'pkmkb', 'indveng', 'porkistanis', 'right', 'like', 'http']"
544,"['#', 'pkmkb', '#', 'indveng', 'porkistanis', 'right', 'now', 'be', 'like', ':', '-👇', 'https', ':', '//t.co/lzpgqri5xc']",7.380000000000001,4.7,6.720000000000001,positive,6.266666666666668,2 out of 6,"['right', 'like']","['pkmkb', 'indveng', 'porkistanis', 'right', 'like', 'http']"
545,"['@', 'kamesh_nikam', 'i', 'voted', 'for', 'england', 'and', 'yes', ',', 'i', 'am', 'proud', 'indian', '.', '😁']",6.12,5.3,6.9399999999999995,positive,6.12,2 out of 5,"['vote', 'proud']","['vote', 'england', 'yes', 'proud', 'indian']"
546,"['so', 'porkistanis', ',', 'are', 'you', 'gon', 'na', 'support', 'papa', 'or', 'england', '?', '#', 'pkmkb']",6.945,3.725,6.24,positive,5.636666666666667,2 out of 7,"['support', 'papa']","['porkistanis', 'gon', 'na', 'support', 'papa', 'england', 'pkmkb']"
547,"['rt', '@', 'yuvstrong12', ':', '@', 'imro45', 'you', 'know', 'how', 'i', 'feel', 'inside', '!', 'love', 'u', 'brothaman', 'you', 'go', 'be', 'a', 'legend', '❤️']",6.854,4.5280000000000005,5.862,positive,5.748,5 out of 9,"['know', 'feel', 'love', 'go', 'legend']","['rt', 'know', 'feel', 'inside', 'love', 'u', 'brothaman', 'go', 'legend']"
548,"['rt', '@', 'henrygayle', ':', '@', 'yuvstrong12', 'my', 'legend-my', 'brother', '!', 'congrats', 'on', 'a', 'fantastic', 'career', '!', 'you', '’', 're', 'an', 'inspiration', 'to', 'all', 'of', 'us', '🙏🏿', '.', 'wish', 'you', 'all', 'the…']",6.876666666666667,4.553333333333334,6.216666666666667,positive,5.8822222222222225,6 out of 9,"['brother', 'congrats', 'fantastic', 'career', 'inspiration', 'wish']","['rt', 'henrygayle', 'brother', 'congrats', 'fantastic', 'career', 'inspiration', 'us', 'wish']"
549,"['good', 'luck', 'for', 'life', 'and', 'everything', 'ahead', ',', 'miss', 'you', '#', 'legend', '@', 'yuvstrong12', '.', 'hero', 'of', '2011', 'world', 'cup', 'https', ':', '//t.co/1bcivrpf4i']",6.5125,4.54375,5.805,positive,5.620416666666666,8 out of 11,"['good', 'luck', 'life', 'miss', 'legend', 'hero', 'world', 'cup']","['good', 'luck', 'life', 'everything', 'ahead', 'miss', 'legend', 'hero', 'world', 'cup', 'http']"
550,"['thank', 'you', 'for', 'memories', '.', 'you', 'are', 'not', 'just', 'cricketer', 'but', 'you', 'are', 'a', 'true', 'worrier', '.', '@', 'yuvstrong12', '#', 'yuvrajsingh', '#', 'legend', '#', 'legendsretiringwithoutfarewell', 'https', ':', '//t.co/twvv5oyo3j']",7.18,4.38,6.605,positive,6.055,4 out of 9,"['thank', 'memory', 'true', 'legend']","['thank', 'memory', 'cricketer', 'true', 'worrier', 'yuvrajsingh', 'legend', 'legendsretiringwithoutfarewell', 'http']"
551,"['rt', '@', 'akshaykumar', ':', 'horrified', ',', 'upset', 'and', 'angry', 'to', 'know', 'about', 'baby', '#', 'twinklesharma', '!', 'this', 'is', 'definitely', 'not', 'the', 'kind', 'of', 'world', 'we', 'want', 'for', 'our', 'chi…']",4.735714285714286,5.078571428571428,4.574285714285715,neutral,4.796190476190476,7 out of 12,"['upset', 'angry', 'know', 'baby', 'neg-kind', 'world', 'want']","['rt', 'akshaykumar', 'horrify', 'upset', 'angry', 'know', 'baby', 'twinklesharma', 'definitely', 'kind', 'world', 'want']"
552,"['rt', '@', 'swamy39', ':', 'my', 'unasked', 'for', 'advice', 'to', 'dhoni', ':', 'you', 'lose', 'nothing', 'by', 'agreeing', 'to', 'icc', 'rules', 'no', 'matter', 'how', 'intrusive', 'it', 'is', '.', 'terminate', 'the', 'controv…']",5.031428571428571,4.414285714285715,4.775714285714286,neutral,4.7404761904761905,7 out of 12,"['advice', 'lose', 'agree', 'rule', 'neg-matter', 'neg-intrusive', 'terminate']","['rt', 'unasked', 'advice', 'dhoni', 'lose', 'nothing', 'agree', 'icc', 'rule', 'matter', 'intrusive', 'terminate']"
553,"['rt', '@', 'swamy39', ':', '@', 'arutprakash2000', 'why', 'only', 'tamil', '?']",nan,nan,nan,nan,nan,0,nan,"['rt', 'tamil']"
554,"['no', 'word', ',', 'do', ""n't"", 'hang', 'those', 'no', 'human', 'creatures', ',', 'it', 'wo', ""n't"", 'be', 'justice', 'for', 'little', 'angel', '.', 'first', 'cut', 'there', 'sexual', 'organ', ',', 'then', 'give', 'them', 'to', 'public', ',', 'this', 'will', 'be', 'justice', 'for', 'twinkle', '.', '#', 'justicefortwinklesharma', ',', 'sorry', 'twinkle', 'because', 'your', 'murder', 'is', 'still', 'alive', '.', 'fuck', 'bollywood', 'hypocrite', '.']",5.332380952380952,5.027619047619048,5.3152380952380955,neutral,5.225079365079365,21 out of 25,"['neg-word', 'neg-hang', 'neg-human', 'neg-creature', 'neg-justice', 'little', 'angel', 'first', 'cut', 'sexual', 'organ', 'give', 'public', 'justice', 'twinkle', 'sorry', 'twinkle', 'murder', 'alive', 'fuck', 'hypocrite']","['word', 'hang', 'human', 'creature', 'wo', 'justice', 'little', 'angel', 'first', 'cut', 'sexual', 'organ', 'give', 'public', 'justice', 'twinkle', 'justicefortwinklesharma', 'sorry', 'twinkle', 'murder', 'still', 'alive', 'fuck', 'bollywood', 'hypocrite']"
555,"['@', 'mipaltan', 'why', 'yuvi', 'is', 'not', 'playing', '?', '?']",2.45,6.1899999999999995,3.71,negative,4.116666666666667,1 out of 3,['neg-play'],"['mipaltan', 'yuvi', 'play']"
556,"['when', 'will', 'yuvi', 'play', '?', 'https', ':', '//t.co/jb1yiiti7g']",7.55,3.81,6.29,positive,5.883333333333333,1 out of 3,['play'],"['yuvi', 'play', 'http']"
557,"['@', 'ipratikshashah', '@', 'gj23x4642_munna', 'he', 'is', 'was', 'able', 'to', 'read', 'then', 'why', 'would', 'he', 'weed', 'pappu', ""'s"", '....', 'you', 'know', 'madam', '.']",5.986666666666666,3.66,5.6850000000000005,neutral,5.110555555555556,6 out of 8,"['able', 'read', 'would', 'weed', 'know', 'madam']","['ipratikshashah', 'able', 'read', 'would', 'weed', 'pappu', 'know', 'madam']"
558,"['@', 'shaikha14293636', '@', 'sickular_saint', '@', 'incindia', 'why', 'congress', 'to', 'kill', 'thousands', 'of', 'shikhs', 'again', '?']",3.9333333333333336,4.64,4.363333333333333,negative,4.312222222222222,3 out of 5,"['congress', 'kill', 'thousand']","['incindia', 'congress', 'kill', 'thousand', 'shikhs']"
559,"['@', 'dhruv_rathee', 'you', 'dumb', 'ass', ',', 'fucker', 'let', ""'s"", 'do', 'one', 'debut', 'i', 'bet', 'you', 'are', 'not', 'my', 'offer', 'answering', '.', 'puppu', 'mutra', 'piya', 'hai', 'to', 'aaja', 'debut', 'mai', '.', 'https', ':', '//t.co/gtypqy4b5a']",4.825,4.651,4.91,neutral,4.795333333333333,10 out of 17,"['dumb', 'ass', 'fucker', 'let', 'one', 'debut', 'bet', 'neg-offer', 'neg-answer', 'debut']","['dumb', 'ass', 'fucker', 'let', 'one', 'debut', 'bet', 'offer', 'answer', 'puppu', 'mutra', 'piya', 'hai', 'aaja', 'debut', 'mai', 'http']"
560,"['@', 'elonmusk', 'sir', 'when', 'will', 'you', 'come', 'india', '?', 'https', ':', '//t.co/c9uilrese6']",5.545,3.95,5.525,neutral,5.006666666666667,2 out of 5,"['sir', 'come']","['elonmusk', 'sir', 'come', 'india', 'http']"
561,"['rt', '@', '96445de927964d6', ':', '@', 'sirjadeja', 'rcb', 'did', ""n't"", 'lost', 'because', 'of', 'russell', ',', 'other', 'team', 'do', ""n't"", 'have', 'russell', '.', 'rcb', 'lost', 'because', 'of', 'jersey', 'lord', '(', 'land', ')', 'ma…']",5.622,4.048,5.644,neutral,5.104666666666667,5 out of 12,"['neg-lose', 'team', 'lose', 'lord', 'land']","['rt', 'sirjadeja', 'rcb', 'lose', 'russell', 'team', 'russell', 'rcb', 'lose', 'jersey', 'lord', 'land']"
562,"['rt', '@', 'sirjadeja', ':', '0⃣0⃣0⃣1⃣6⃣6⃣6⃣1⃣6⃣6⃣6⃣4⃣6⃣', '13', 'balls', ',', '48', 'runs', ',', '7', 'sixes', ',', '1', 'four', '.', 'man', 'of', 'the', 'match', 'andre', 'russell', '.', '#', 'rcbvkkr', '#', 'kkrvrcb', 'https', ':', '//t…']",5.615,3.783333333333333,5.6066666666666665,neutral,5.001666666666666,6 out of 13,"['ball', 'run', 'six', 'four', 'man', 'match']","['rt', 'sirjadeja', 'ball', 'run', 'six', 'four', 'man', 'match', 'andre', 'russell', 'rcbvkkr', 'kkrvrcb', 'http']"
563,"['@', 'sirjadeja', 'rcb', 'did', ""n't"", 'lost', 'because', 'of', 'russell', ',', 'other', 'team', 'do', ""n't"", 'have', 'russell', '.', 'rcb', 'lost', 'because', 'of', 'jersey', 'lord', '(', 'land', ')', 'mahomad', 'siraj', '.', 'he', 'is', 'filling', 'up', 'umesh', 'yadav', ""'s"", 'place', '.', 'nasedi', 'sala', 'madhar', 'jat', 'and', 'dropped', '2', 'catches', 'also', '.', '#', 'rcbvkkr']",5.488888888888889,3.9755555555555557,5.757777777777778,neutral,5.0740740740740735,9 out of 25,"['neg-lose', 'team', 'lose', 'lord', 'land', 'fill', 'place', 'drop', 'catch']","['sirjadeja', 'rcb', 'lose', 'russell', 'team', 'russell', 'rcb', 'lose', 'jersey', 'lord', 'land', 'mahomad', 'siraj', 'fill', 'umesh', 'yadav', 'place', 'nasedi', 'sala', 'madhar', 'jat', 'drop', 'catch', 'also', 'rcbvkkr']"
564,"['rcb', 'did', ""n't"", 'lost', 'because', 'russell', ',', 'other', 'team', 'do', ""n't"", 'have', 'russell', ',', 'rcb', 'lost', 'because', 'of', 'lord', '(', 'lodo', ')', 'mahomad', 'siraj', '.', 'he', 'is', 'filling', 'umesh', 'yadav', ""'s"", 'place', '.', 'motherfucker', 'https', ':', '//t.co/tabjgdny9p']",4.932857142857143,4.484285714285714,5.45,neutral,4.9557142857142855,7 out of 17,"['neg-lose', 'team', 'lose', 'lord', 'fill', 'place', 'motherfucker']","['rcb', 'lose', 'russell', 'team', 'russell', 'rcb', 'lose', 'lord', 'lodo', 'mahomad', 'siraj', 'fill', 'umesh', 'yadav', 'place', 'motherfucker', 'http']"
565,"['rt', '@', 'sirjadeja', ':', 'kkr', 'is', 'going', 'to', 'miss', 'lord', 'umesh', 'yadav', 'tonight', '.', '#', 'rcbvkkr']",5.336666666666667,4.19,5.4,neutral,4.975555555555556,3 out of 10,"['go', 'miss', 'lord']","['rt', 'sirjadeja', 'kkr', 'go', 'miss', 'lord', 'umesh', 'yadav', 'tonight', 'rcbvkkr']"
566,"['@', 'sirjadeja', 'virat', 'kohli', 'breaks', 'down', 'the', 'best', 'run', 'machine', 'pair', 'of', 'all', 'time', 'the', 'lord', 'umesh', 'yadav', 'and', 'the', 'lord', 'mahomad', 'siraj']",5.605714285714286,4.102857142857143,5.325714285714286,neutral,5.011428571428572,7 out of 15,"['break', 'run', 'machine', 'pair', 'time', 'lord', 'lord']","['sirjadeja', 'virat', 'kohli', 'break', 'best', 'run', 'machine', 'pair', 'time', 'lord', 'umesh', 'yadav', 'lord', 'mahomad', 'siraj']"
567,"['#', 'narendramodi', 'rahul', 'gandhi', 'on', 'life', 'support', 'system', 'due', 'to', 'suspense', 'of', 'your', 'sir', '@', 'narendramodi', 'please', 'do', 'whatever', 'you', 'want', 'but', 'speedly', 'sir', 'https', ':', '//t.co/idtentprf8']",5.77125,4.52375,5.24125,neutral,5.17875,8 out of 16,"['life', 'support', 'system', 'due', 'suspense', 'sir', 'want', 'sir']","['narendramodi', 'rahul', 'gandhi', 'life', 'support', 'system', 'due', 'suspense', 'sir', 'narendramodi', 'please', 'whatever', 'want', 'speedly', 'sir', 'http']"
568,"['#', 'narendramodi', 'opposition', 'in', 'shock', 'please', '@', 'narendramodi', 'sir', 'do', 'fast', 'whatever', 'you', 'otherwise', 'due', 'to', 'high', 'blood-', 'pressure', 'or', 'heart-attack', 'we', 'will', 'losse', 'one', 'only', 'international', 'pappu', '.']",4.82125,4.295,4.95875,neutral,4.691666666666667,8 out of 16,"['opposition', 'shock', 'sir', 'due', 'high', 'pressure', 'one', 'international']","['narendramodi', 'opposition', 'shock', 'please', 'narendramodi', 'sir', 'fast', 'whatever', 'otherwise', 'due', 'high', 'pressure', 'losse', 'one', 'international', 'pappu']"
569,"['modi', 'ji', 'ne', 'https', ':', '//t.co/sxrp7rbynz']",nan,nan,nan,nan,nan,0,nan,"['modi', 'ji', 'ne', 'http']"
570,"['who', 'is', 'responsible', 'for', 'give', 'him', 'loan', 'without', 'checking', '.', 'https', ':', '//t.co/610vtovif6']",6.1875,3.5625,5.3875,positive,5.045833333333333,4 out of 6,"['responsible', 'give', 'loan', 'check']","['responsible', 'give', 'loan', 'without', 'check', 'http']"
571,"['sir', 'your', 'place', 'ca', ""n't"", 'be', 'replaced', 'rip', 'sir', '#', 'manoharparrikar', 'https', ':', '//t.co/d9o9gm4g1o']",5.5840000000000005,4.702,5.404,neutral,5.23,5 out of 8,"['sir', 'place', 'neg-replace', 'neg-rip', 'sir']","['sir', 'place', 'ca', 'replace', 'rip', 'sir', 'manoharparrikar', 'http']"
572,"['आप', 'की', 'आत्मा', 'को', 'शांति', 'मिले।we', 'will', 'miss', 'you', 'sir', '☹️☹️😭', '#', 'manoharparrikar']",4.775,4.115,5.115,neutral,4.668333333333334,2 out of 4,"['miss', 'sir']","['आप', 'miss', 'sir', 'manoharparrikar']"
573,"['i', 'am', 'proud', 'to', 'join', '#', 'mainbhichowkidar', 'movement', '.', 'as', 'a', 'citizen', 'who', 'loves', 'india', ',', 'i', 'shall', 'do', 'my', 'best', 'to', 'defeat', 'corruption', ',', 'dirt', ',', 'poverty', '&', 'amp', ';', 'terrorism', 'and', 'help', 'create', 'a', 'new', 'india', 'which', 'is', 'strong', ',', 'secure', '&', 'amp', ';', 'prosperous', '.']",5.771578947368421,4.771052631578947,5.4457894736842105,neutral,5.329473684210527,19 out of 23,"['proud', 'join', 'movement', 'citizen', 'love', 'shall', 'defeat', 'corruption', 'dirt', 'poverty', 'amp', 'terrorism', 'help', 'create', 'new', 'strong', 'secure', 'amp', 'prosperous']","['proud', 'join', 'mainbhichowkidar', 'movement', 'citizen', 'love', 'india', 'shall', 'best', 'defeat', 'corruption', 'dirt', 'poverty', 'amp', 'terrorism', 'help', 'create', 'new', 'india', 'strong', 'secure', 'amp', 'prosperous']"
574,"['rt', '@', '96445de927964d6', ':', '@', 'rahulgandhi', 'मम्मी', 'के', 'पल्लू', 'से', 'बंधे', 'हुए', 'लोग', 'दूसरों', 'को', 'सलाह', 'न', 'दे।', 'those', 'who', 'need', 'mom', 'protection', 'at', 'age', 'over', 'forty', ""don'…""]",6.12,3.928,5.724,positive,5.257333333333333,5 out of 8,"['need', 'mom', 'protection', 'age', 'forty']","['rt', 'rahulgandhi', 'न', 'need', 'mom', 'protection', 'age', 'forty']"
575,"['@', 'rahulgandhi', 'मम्मी', 'के', 'पल्लू', 'से', 'बंधे', 'हुए', 'लोग', 'दूसरों', 'को', 'सलाह', 'न', 'दे।', 'those', 'who', 'need', 'mom', 'protection', 'at', 'age', 'over', 'forty', 'do', ""n't"", 'give', 'any', 'suggestions', 'please', '.']",5.297142857142857,4.412857142857143,5.212857142857143,neutral,4.974285714285714,7 out of 10,"['need', 'mom', 'protection', 'age', 'forty', 'neg-give', 'neg-suggestion']","['rahulgandhi', 'न', 'need', 'mom', 'protection', 'age', 'forty', 'give', 'suggestion', 'please']"
576,"['i', 'am', 'one', 'of', '1st', 'time', 'voter', 'and', 'i', 'will', 'take', 'part', 'to', 'make', 'record', 'you', 'mentioned', 'sir', 'and', '@', 'narendramodi', 'will', 'our', 'next', 'pm', '💯', '%', 'https', ':', '//t.co/zmemrfyrqu']",5.438888888888889,3.6288888888888886,5.312222222222222,neutral,4.793333333333333,9 out of 13,"['one', 'time', 'voter', 'take', 'part', 'make', 'record', 'mention', 'sir']","['one', 'time', 'voter', 'take', 'part', 'make', 'record', 'mention', 'sir', 'narendramodi', 'next', 'pm', 'http']"
577,"['@', 'nitu045', 'pakistan', '(', 'porkistan', ')']",nan,nan,nan,nan,nan,0,nan,"['pakistan', 'porkistan']"
578,"['#', 'surgicalstrike2', '#', 'balakot', '#', 'sudharjaaowarnasudhaardenge', '#', 'airstrike', '#', 'indiastrikes', '#', 'pkmkb', '#', 'pulwama', '#', 'revenge', 'https', ':', '//t.co/lssrwd6s1z']",2.75,6.14,5.72,negative,4.87,1 out of 8,['revenge'],"['balakot', 'sudharjaaowarnasudhaardenge', 'airstrike', 'indiastrikes', 'pkmkb', 'pulwama', 'revenge', 'http']"
579,"['rt', '@', 'nitu045', ':', '@', 'rahulgandhi', 'आज', 'फैसले', 'में', 'तय', 'हो', 'जाये', 'कौन', 'बनेगा', 'भारत', 'देश', 'का', 'प्रधानमंत्री', 'मैंने', '#', 'rt', 'कर', 'दी', 'है', 'अब', 'आपकी', 'बारी', 'है', '#', 'मोदी_है_तो_मुमकिन_…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'rahulgandhi', 'आज', 'तय', 'rt', 'कर', 'अब']"
